id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1
a,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.24578455090522766,-1.1003994941711426,0.15539798140525818,-1.0213391780853271,0.22685757279396057,-0.862031877040863
a,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.24743160605430603,-1.1432403326034546,0.06940987706184387,-0.9003090858459473,0.07758679986000061,-0.8117291927337646
a,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216
a,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.31181690096855164,-1.0818960666656494
a,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216
a,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,-0.060795560479164124,-0.13678386807441711,-0.060795560479164124,-0.13678386807441711,-0.060795560479164124,-0.13678386807441711,-0.060795560479164124,-0.13678386807441711,-0.060795560479164124,-0.13678386807441711,-0.060795560479164124,-0.13678386807441711
a,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.259400337934494,-1.1885424852371216,0.858914852142334,-0.3590633273124695
a,0.259400337934494,-1.1885424852371216,-0.8680461645126343,-0.15125828981399536,-0.8528662919998169,-0.16095060110092163,-0.8528662919998169,-0.16095060110092163,-0.8528662919998169,-0.16095060110092163,-0.8528662919998169,-0.16095060110092163,-0.8528662919998169,-0.16095060110092163,-0.8528662919998169,-0.16095060110092163,-0.8528662919998169,-0.16095060110092163,-0.8528662919998169,-0.16095060110092163,-0.8528662919998169,-0.16095060110092163,-0.8528662919998169,-0.16095060110092163,-0.8528662919998169,-0.16095060110092163,-0.8528662919998169,-0.16095060110092163,-0.8528662919998169,-0.16095060110092163,-0.8528662919998169,-0.16095060110092163,-0.8528662919998169,-0.16095060110092163,-0.8528662919998169,-0.16095060110092163,-0.8528662919998169,-0.16095060110092163
a,-3.3332948684692383,-0.014149006456136703,-3.338796615600586,-0.014073725789785385,-3.3497493267059326,-0.015901979058980942,-3.3497493267059326,-0.015901979058980942,-3.3497493267059326,-0.015901979058980942,-3.3497493267059326,-0.015901979058980942,-3.259491443634033,-0.04493522271513939,-3.2371699810028076,-0.046107467263936996,-3.2371699810028076,-0.046107467263936996,-3.2371699810028076,-0.046107467263936996,-3.2371699810028076,-0.046107467263936996,-3.1900413036346436,-0.049005862325429916,-3.1900413036346436,-0.049005862325429916,-3.1900413036346436,-0.049005862325429916,-3.1366329193115234,-0.040562208741903305,-3.1366329193115234,-0.040562208741903305,-3.1366329193115234,-0.040562208741903305,-3.1366329193115234,-0.040562208741903305,-3.063901662826538,-0.05074327811598778
a,-1.7238876819610596,-0.11756974458694458,-1.7153829336166382,-0.11697813868522644,-1.6968367099761963,-0.08617585897445679,-1.6968367099761963,-0.08617585897445679,-1.6968367099761963,-0.08617585897445679,-1.6968367099761963,-0.08617585897445679,-1.6968367099761963,-0.08617585897445679,-1.6968367099761963,-0.08617585897445679,-1.6968367099761963,-0.08617585897445679,-1.6968367099761963,-0.08617585897445679,-1.6968367099761963,-0.08617585897445679,-1.6968367099761963,-0.08617585897445679,-1.6968367099761963,-0.08617585897445679,-1.6968367099761963,-0.08617585897445679,-1.6968367099761963,-0.08617585897445679,-1.6968367099761963,-0.08617585897445679,-1.6968367099761963,-0.08617585897445679,-1.6968367099761963,-0.08617585897445679,-1.6968367099761963,-0.08617585897445679
