id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1
a-127,-1.1075878143310547,0.8417099714279175,-1.415676236152649,0.9640849828720093,-1.4438245296478271,0.9514278769493103,-1.4384537935256958,0.9793832302093506,-1.4370529651641846,0.997844934463501,-1.4375064373016357,1.0071150064468384,-1.4377743005752563,1.0117692947387695,-1.4379075765609741,1.0140961408615112,-1.4379745721817017,1.015259861946106,-1.4380079507827759,1.0158413648605347
a-128,-2.3561782836914062,1.0615187883377075,-1.7689599990844727,1.1187933683395386,-1.5921610593795776,1.0681827068328857,-1.5121742486953735,1.027576208114624,-1.475494623184204,1.0184895992279053,-1.4567680358886719,1.0174565315246582,-1.4474048614501953,1.0169399976730347,-1.442723035812378,1.016681432723999,-1.4403822422027588,1.0165523290634155,-1.4392118453979492,1.016487717628479
a-129,-1.9895395040512085,1.8474820852279663,-1.7250099182128906,1.3623605966567993,-1.5761109590530396,1.1578361988067627,-1.497405767440796,1.090294599533081,-1.464974045753479,1.050938606262207,-1.4515079259872437,1.0336809158325195,-1.4447745084762573,1.0250521898269653,-1.4414076805114746,1.0207374095916748,-1.4397249221801758,1.0185805559158325,-1.4388831853866577,1.017501711845398
a-13,-0.47069188952445984,0.5534170866012573,-1.1282392740249634,0.9347844123840332,-1.303297758102417,0.9246289730072021,-1.3720192909240723,0.9697125554084778,-1.4045014381408691,0.9925585389137268,-1.4212173223495483,1.0047976970672607,-1.4295752048492432,1.0109175443649292,-1.4338001012802124,1.0137171745300293,-1.4359205961227417,1.0150701999664307,-1.436981201171875,1.0157465934753418
a-130,-1.5685783624649048,1.4960062503814697,-1.5369315147399902,1.2930539846420288,-1.5282905101776123,1.1556668281555176,-1.4802688360214233,1.0835081338882446,-1.4524893760681152,1.0467133522033691,-1.4447954893112183,1.0313173532485962,-1.4414185285568237,1.0238703489303589,-1.4397295713424683,1.0201467275619507,-1.4388858079910278,1.0182849168777466,-1.4384636878967285,1.0173540115356445
a-131,-1.5198129415512085,1.066941499710083,-1.540877342224121,0.9715018272399902,-1.4983874559402466,0.988824725151062,-1.4567865133285522,1.0103187561035156,-1.4409533739089966,1.0214474201202393,-1.4391517639160156,1.0193897485733032,-1.4385963678359985,1.0179065465927124,-1.4383189678192139,1.0171648263931274,-1.4381802082061768,1.0167940855026245,-1.438110589981079,1.016608476638794
a-132,-1.4957951307296753,1.1979042291641235,-1.5399678945541382,1.0668717622756958,-1.4971868991851807,1.050366997718811,-1.4681315422058105,1.0295403003692627,-1.4535984992980957,1.021868348121643,-1.445765733718872,1.019452691078186,-1.441849708557129,1.018244981765747,-1.4398961067199707,1.017614722251892,-1.4389687776565552,1.0170189142227173,-1.4385050535202026,1.0167211294174194
a-133,-1.6573832035064697,1.1945130825042725,-1.5612901449203491,1.1353222131729126,-1.4960509538650513,1.0772627592086792,-1.460125207901001,1.0467876195907593,-1.4484840631484985,1.031250238418579,-1.4432086944580078,1.0241435766220093,-1.4405707120895386,1.0205905437469482,-1.4392962455749512,1.0185617208480835,-1.438668966293335,1.017492651939392,-1.4383552074432373,1.0169578790664673
a-134,-1.6018669605255127,0.8963596820831299,-1.5729619264602661,0.8923883438110352,-1.5163894891738892,0.9723587036132812,-1.4742625951766968,0.9937604665756226,-1.4544591903686523,1.0036393404006958,-1.4460949897766113,1.0099217891693115,-1.4420684576034546,1.0131725072860718,-1.4400547742843628,1.0147976875305176,-1.4390480518341064,1.0156105756759644,-1.4385448694229126,1.016016960144043
a-135,-1.8538596630096436,1.1878607273101807,-1.7029569149017334,1.0720218420028687,-1.5640393495559692,1.0463948249816895,-1.4961003065109253,1.035796880722046,-1.4660367965698242,1.0275615453720093,-1.452039122581482,1.0219924449920654,-1.4450401067733765,1.0192078351974487,-1.4415409564971924,1.0178155899047852,-1.4397913217544556,1.0171195268630981,-1.4389159679412842,1.0167710781097412
a-136,-0.5451912879943848,1.4811286926269531,-1.1267436742782593,1.0876048803329468,-1.3296130895614624,1.0571188926696777,-1.3820264339447021,1.0404181480407715,-1.4080946445465088,1.030278205871582,-1.422716736793518,1.0248597860336304,-1.430379033088684,1.0206414461135864,-1.4342103004455566,1.018532395362854,-1.4361258745193481,1.0174778699874878,-1.4370837211608887,1.0169503688812256
a-137,-0.5672445297241211,1.2114344835281372,-1.149564266204834,1.085001826286316,-1.343288779258728,1.0391427278518677,-1.3978227376937866,1.0326822996139526,-1.416768193244934,1.0299252271652222,-1.4272993803024292,1.0237013101577759,-1.4326162338256836,1.020369052886963,-1.435274362564087,1.0187028646469116,-1.4366263151168823,1.0177428722381592,-1.4373337030410767,1.017082691192627
a-138,-1.3158726692199707,1.293118953704834,-1.437584638595581,1.076635718345642,-1.4377524852752686,1.0604110956192017,-1.4321752786636353,1.0495423078536987,-1.430992841720581,1.0357600450515747,-1.4327760934829712,1.0279911756515503,-1.4353997707366943,1.0222574472427368,-1.4367207288742065,1.0193403959274292,-1.4373811483383179,1.0178818702697754,-1.4377111196517944,1.0171525478363037
a-139,-1.0351626873016357,1.9012959003448486,-1.3390854597091675,1.3222218751907349,-1.397584319114685,1.169687032699585,-1.4172505140304565,1.0824447870254517,-1.4264739751815796,1.0491305589675903,-1.4319192171096802,1.0328835248947144,-1.434926152229309,1.0249602794647217,-1.4364598989486694,1.0208274126052856,-1.4372506141662598,1.0186251401901245,-1.4376461505889893,1.0175241231918335
a-14,-1.3891535997390747,1.4099385738372803,-1.5074125528335571,1.2523010969161987,-1.4967390298843384,1.1621664762496948,-1.4708362817764282,1.1052919626235962,-1.4518412351608276,1.063950538635254,-1.4448381662368774,1.040276288986206,-1.4414398670196533,1.0283499956130981,-1.439740538597107,1.0223864316940308,-1.4388911724090576,1.0194047689437866,-1.438466191291809,1.017913818359375
a-140,-1.4934993982315063,1.116567611694336,-1.573416829109192,1.011600136756897,-1.524917483329773,1.0209392309188843,-1.4814448356628418,1.0209548473358154,-1.4569605588912964,1.0208040475845337,-1.4466156959533691,1.0186927318572998,-1.4423283338546753,1.0175576210021973,-1.4401851892471313,1.0169906616210938,-1.439112901687622,1.0167068243026733,-1.4385770559310913,1.0165650844573975
a-141,-0.8677887916564941,0.5480926036834717,-1.3170055150985718,0.9084525108337402,-1.423993706703186,0.9971235990524292,-1.4273732900619507,1.0082740783691406,-1.4318788051605225,1.013025164604187,-1.4349205493927002,1.0149493217468262,-1.43648099899292,1.0156863927841187,-1.4372612237930298,1.0160545110702515,-1.437651515007019,1.0162389278411865,-1.4378465414047241,1.0163310766220093
a-142,-0.8015086650848389,1.5109059810638428,-1.164469599723816,1.2655338048934937,-1.32097327709198,1.15095055103302,-1.3776520490646362,1.0976643562316895,-1.4092543125152588,1.0574235916137695,-1.423640251159668,1.036955714225769,-1.4308408498764038,1.0266894102096558,-1.4344412088394165,1.0215562582015991,-1.4362413883209229,1.0189898014068604,-1.4371412992477417,1.0177065134048462
a-143,-1.9168962240219116,1.6840753555297852,-1.7965930700302124,1.3737279176712036,-1.6297394037246704,1.1998540163040161,-1.524688959121704,1.0993032455444336,-1.474195957183838,1.0551238059997559,-1.455611228942871,1.0364056825637817,-1.446826457977295,1.0264145135879517,-1.4424338340759277,1.0214186906814575,-1.4402377605438232,1.0189208984375,-1.439139485359192,1.017672061920166
a-144,-1.976049780845642,0.8798099756240845,-1.7446688413619995,0.9789339900016785,-1.5900917053222656,1.033380150794983,-1.5099323987960815,1.0457600355148315,-1.472421407699585,1.032023549079895,-1.4545228481292725,1.0238593816757202,-1.4460031986236572,1.0199923515319824,-1.442022442817688,1.0182076692581177,-1.440031886100769,1.0173155069351196,-1.4390366077423096,1.016869306564331
a-145,-1.0881701707839966,0.7851212024688721,-1.370773196220398,0.9807138442993164,-1.4190386533737183,1.001147747039795,-1.428572416305542,1.0037055015563965,-1.4311479330062866,1.012673258781433,-1.434519648551941,1.014641284942627,-1.4362807273864746,1.015532374382019,-1.437160849571228,1.0159778594970703,-1.4376012086868286,1.0162006616592407,-1.4378215074539185,1.0163118839263916
a-146,-1.4466118812561035,1.0209499597549438,-1.431180477142334,1.005568027496338,-1.4177849292755127,0.9796327948570251,-1.4262683391571045,0.990635871887207,-1.43092679977417,1.0000613927841187,-1.4341729879379272,1.0084205865859985,-1.4360880851745605,1.0125303268432617,-1.4370648860931396,1.0144768953323364,-1.4375529289245605,1.0154500007629395,-1.4377974271774292,1.0159366130828857
a-147,-1.3654453754425049,0.7906352877616882,-1.4471712112426758,1.0641616582870483,-1.4477155208587646,1.0864087343215942,-1.43726646900177,1.0545552968978882,-1.4366695880889893,1.0366706848144531,-1.4373012781143188,1.0268539190292358,-1.4376565217971802,1.0217236280441284,-1.4378491640090942,1.0190733671188354,-1.4379448890686035,1.0177481174468994,-1.4379932880401611,1.0170856714248657
a-148,-0.4919297993183136,0.24875390529632568,-1.0262140035629272,0.6612308025360107,-1.2581796646118164,0.8289053440093994,-1.347401738166809,0.9262539148330688,-1.3916634321212769,0.9736238121986389,-1.4145474433898926,0.9956514835357666,-1.4262945652008057,1.0060371160507202,-1.432167887687683,1.0112303495407104,-1.4351047277450562,1.0138267278671265,-1.4365730285644531,1.0151249170303345
a-149,-1.4471361637115479,1.6032713651657104,-1.5110795497894287,1.3104156255722046,-1.4999889135360718,1.1853750944137573,-1.465674877166748,1.1187450885772705,-1.4515175819396973,1.0690757036209106,-1.4447792768478394,1.0427494049072266,-1.4414108991622925,1.0295864343643188,-1.4397257566452026,1.0230046510696411,-1.4388834238052368,1.0197138786315918,-1.4384628534317017,1.0180684328079224
a-15,-1.0573400259017944,1.3630300760269165,-1.3871961832046509,1.2302303314208984,-1.4500576257705688,1.1523832082748413,-1.4431120157241821,1.0763853788375854,-1.4371734857559204,1.045479655265808,-1.4374234676361084,1.0312401056289673,-1.4377325773239136,1.0238316059112549,-1.4378865957260132,1.0201271772384644,-1.4379639625549316,1.0182751417160034,-1.4380029439926147,1.017349362373352
a-150,-1.6762810945510864,1.3620028495788574,-1.5965453386306763,1.196336030960083,-1.5158575773239136,1.1459535360336304,-1.4720487594604492,1.0788494348526,-1.4538614749908447,1.049523949623108,-1.445521593093872,1.0327767133712769,-1.4417814016342163,1.0246002674102783,-1.4399113655090332,1.020511507987976,-1.438976526260376,1.0184675455093384,-1.4385089874267578,1.01744544506073
a-151,-0.8901562690734863,1.0577102899551392,-1.1668051481246948,1.0952072143554688,-1.3060866594314575,1.0697379112243652,-1.3660739660263062,1.0653982162475586,-1.4041461944580078,1.0502022504806519,-1.4211210012435913,1.0336658954620361,-1.429526925086975,1.025351643562317,-1.4337598085403442,1.0210248231887817,-1.4359008073806763,1.0187240839004517,-1.4369710683822632,1.0175734758377075
a-152,-2.0246570110321045,1.346683144569397,-1.693671703338623,1.1856629848480225,-1.5455955266952515,1.1068856716156006,-1.4809707403182983,1.0548962354660034,-1.4528741836547852,1.0304328203201294,-1.4448639154434204,1.02320396900177,-1.4413986206054688,1.0201205015182495,-1.4396663904190063,1.0185738801956177,-1.4388539791107178,1.0174986124038696,-1.4384475946426392,1.016960859298706
a-153,-0.9586352109909058,0.37703096866607666,-1.2290161848068237,0.6202048063278198,-1.3461170196533203,0.7851077318191528,-1.3831695318222046,0.9178563356399536,-1.407360315322876,0.9668275117874146,-1.4226466417312622,0.9919323325157166,-1.4302898645401,1.004485011100769,-1.4341318607330322,1.0106465816497803,-1.4360864162445068,1.013534665107727,-1.4370639324188232,1.0149790048599243
a-154,-2.484679937362671,1.4954909086227417,-1.9621721506118774,1.2181857824325562,-1.6828755140304565,1.0882412195205688,-1.5540227890014648,1.042324185371399,-1.4867233037948608,1.0241963863372803,-1.4563016891479492,1.014061689376831,-1.446569800376892,1.014589786529541,-1.442305326461792,1.0155062675476074,-1.4401733875274658,1.0159646272659302,-1.4391074180603027,1.0161939859390259
a-155,-0.9742894172668457,0.65169358253479,-1.3248246908187866,0.8969027400016785,-1.3854924440383911,0.9808607697486877,-1.4063767194747925,1.0030173063278198,-1.4207764863967896,1.0104743242263794,-1.4293550252914429,1.0137556791305542,-1.4336439371109009,1.0153964757919312,-1.4358364343643188,1.0159450769424438,-1.4369388818740845,1.0161840915679932,-1.4374902248382568,1.0163036584854126
a-156,-1.302354335784912,1.291131615638733,-1.4681179523468018,1.1403088569641113,-1.4973708391189575,1.100138545036316,-1.471628189086914,1.0607300996780396,-1.4528836011886597,1.0359445810317993,-1.4436737298965454,1.0272647142410278,-1.440529465675354,1.02202570438385,-1.4392768144607544,1.019271731376648,-1.4386589527130127,1.0178476572036743,-1.4383505582809448,1.0171352624893188
a-157,-2.5512404441833496,1.2888695001602173,-1.9414767026901245,1.2166602611541748,-1.6435362100601196,1.1225732564926147,-1.5388273000717163,1.0583826303482056,-1.4878085851669312,1.03764808177948,-1.4628589153289795,1.0269889831542969,-1.4504501819610596,1.0217061042785645,-1.44424569606781,1.0190645456314087,-1.4411430358886719,1.017743706703186,-1.4395925998687744,1.0170834064483643
a-158,-1.8836299180984497,1.4621777534484863,-1.7063156366348267,1.2834089994430542,-1.5354055166244507,1.129464864730835,-1.4753532409667969,1.0976139307022095,-1.4517974853515625,1.0608099699020386,-1.4445674419403076,1.0384080410003662,-1.441304326057434,1.0274155139923096,-1.4396729469299316,1.0219194889068604,-1.4388567209243774,1.019170880317688,-1.4384491443634033,1.0177973508834839
a-159,-1.6611220836639404,1.2731667757034302,-1.6063562631607056,1.2025481462478638,-1.5297467708587646,1.1481722593307495,-1.4774017333984375,1.0888599157333374,-1.4555025100708008,1.0551520586013794,-1.4464218616485596,1.0365079641342163,-1.44223153591156,1.026465892791748,-1.4401366710662842,1.0214444398880005,-1.4390889406204224,1.0189340114593506,-1.4385652542114258,1.0176784992218018
a-16,0.8177803754806519,-0.7032233476638794,-0.4677956998348236,0.21768397092819214,-1.1168420314788818,0.8480784893035889,-1.2787519693374634,0.9411731958389282,-1.358160376548767,0.979020357131958,-1.398046851158142,0.9980287551879883,-1.41798996925354,1.0075329542160034,-1.428009033203125,1.0120151042938232,-1.4330251216888428,1.0142191648483276,-1.4355336427688599,1.0153212547302246
a-160,-1.1791623830795288,1.237146019935608,-1.3622171878814697,1.1682900190353394,-1.4143613576889038,1.0694843530654907,-1.4209959506988525,1.0443402528762817,-1.4268770217895508,1.0329633951187134,-1.4314968585968018,1.0257863998413086,-1.4347660541534424,1.0211211442947388,-1.4364039897918701,1.0187722444534302,-1.4372224807739258,1.0175976753234863,-1.4376322031021118,1.0170103311538696
a-161,-1.3142132759094238,0.7933789491653442,-1.4953322410583496,0.9393476247787476,-1.4800469875335693,0.9815127849578857,-1.4604465961456299,1.007322907447815,-1.4491006135940552,1.0121172666549683,-1.4435169696807861,1.0145772695541382,-1.4407753944396973,1.015521764755249,-1.439408302307129,1.015972375869751,-1.4387248754501343,1.0161978006362915,-1.4383832216262817,1.0163105726242065
